LGACODE,LGA,Year,Deaths,Population
LGA52240,Cranbrook (S),2013,6.6815242,1100.6526
LGA52240,Cranbrook (S),2014,10.022286,1091.6583
LGA52310,Cuballing (S),2010,4.6453914,888.34177
LGA52310,Cuballing (S),2011,4.8240603,894.59518
LGA52310,Cuballing (S),2012,6.4320804,899.95525
LGA52310,Cuballing (S),2013,3.3947091,898.5259
LGA52310,Cuballing (S),2014,5.8960737,890.4858
LGA52380,Cue (S),2010,1.5865968,264.10226
LGA52380,Cue (S),2011,1.9171378,278.44774
LGA52380,Cue (S),2012,1.3882722,287.10791
LGA52380,Cue (S),2013,1.5204886,291.8677
LGA52380,Cue (S),2014,1.7188132,282.01758
LGA52450,Cunderdin (S),2010,11.300624,1336.465
LGA52450,Cunderdin (S),2011,10.30351,1344.7743
LGA52450,Cunderdin (S),2012,12.297738,1342.1153
LGA52450,Cunderdin (S),2013,10.635882,1335.4679
LGA52450,Cunderdin (S),2014,10.968253,1330.8147
LGA52520,Dalwallinu (S),2010,7.6384,1308.8944
LGA52520,Dalwallinu (S),2011,8.4568,1305.348
LGA52520,Dalwallinu (S),2012,6.82,1302.62
LGA52520,Dalwallinu (S),2013,9.548,1293.8904
LGA52520,Dalwallinu (S),2014,9.0024,1284.888
LGA52590,Dandaragan (S),2010,19.027442,3260.5749
LGA52590,Dandaragan (S),2011,17.408086,3284.8653
LGA52590,Dandaragan (S),2012,17.812925,3368.667
LGA52590,Dandaragan (S),2013,17.408086,3465.4236
LGA52590,Dandaragan (S),2014,19.837121,3523.7204
LGA52660,Dardanup (S),2010,70.340434,12543.979
LGA52660,Dardanup (S),2011,111.23166,12848.696
LGA52660,Dardanup (S),2012,90.144751,13325.499
LGA52660,Dardanup (S),2013,90.065039,13748.672
LGA52660,Dardanup (S),2014,105.26792,13983.382
LGA52730,Denmark (S),2010,24,5248
LGA52730,Denmark (S),2011,21,5373
LGA52730,Denmark (S),2012,42,5557
LGA52730,Denmark (S),2013,31,5739
LGA52730,Denmark (S),2014,36,5774
LGA52800,Derby-West Kimberley (S),2010,49.099577,8891.1631
LGA52800,Derby-West Kimberley (S),2011,46.096208,8973.5007
LGA52800,Derby-West Kimberley (S),2012,53.11811,9394.7597
LGA52800,Derby-West Kimberley (S),2013,51.091909,9632.0745
LGA52800,Derby-West Kimberley (S),2014,62.106316,9051.0896
LGA52870,Donnybrook-Balingup (S),2010,21,5349
LGA52870,Donnybrook-Balingup (S),2011,25,5462
LGA52870,Donnybrook-Balingup (S),2012,24,5594
LGA52870,Donnybrook-Balingup (S),2013,38,5744
LGA52870,Donnybrook-Balingup (S),2014,31,5843
LGA52940,Dowerin (S),2010,4.1804375,693.61819
LGA52940,Dowerin (S),2011,4.347655,699.80524
LGA52940,Dowerin (S),2012,4.8493075,699.63802
LGA52940,Dowerin (S),2013,5.685395,698.4675
LGA52940,Dowerin (S),2014,3.5115675,691.44436
LGA53010,Dumbleyung (S),2010,3.6944544,621.19612
LGA53010,Dumbleyung (S),2011,3.1666752,622.9114
LGA53010,Dumbleyung (S),2012,2.638896,617.8975
LGA53010,Dumbleyung (S),2013,3.0347304,606.4183
LGA53010,Dumbleyung (S),2014,2.9027856,587.81408
LGA53080,Dundas (S),2010,1.9009485,1161.6908
LGA53080,Dundas (S),2011,2.957031,1182.1788
LGA53080,Dundas (S),2012,4.22433,1204.7789
LGA53080,Dundas (S),2013,3.801897,1219.9865
LGA53080,Dundas (S),2014,4.0131135,1189.9938
LGA53150,East Fremantle (T),2010,67,7270
LGA53150,East Fremantle (T),2011,55,7443
LGA53150,East Fremantle (T),2012,64,7587
LGA53150,East Fremantle (T),2013,68,7724
LGA53150,East Fremantle (T),2014,48,7781
LGA53220,East Pilbara (S),2010,20.703863,11654.378
LGA53220,East Pilbara (S),2011,15.195892,12257.179
LGA53220,East Pilbara (S),2012,17.375843,12693.033
LGA53220,East Pilbara (S),2013,18.703863,12939.94
LGA53220,East Pilbara (S),2014,11.195892,12761.917
LGA53290,Esperance (S),2010,62.255547,13773.383
LGA53290,Esperance (S),2011,108.2768,13877.383
LGA53290,Esperance (S),2012,95.361831,14071.916
LGA53290,Esperance (S),2013,90.383088,14221.895
LGA53290,Esperance (S),2014,93.787432,14394.64
LGA53360,Exmouth (S),2010,13.369411,2387.0476
LGA53360,Exmouth (S),2011,6.6847055,2459.9716
LGA53360,Exmouth (S),2012,7.292406,2520.7417
LGA53360,Exmouth (S),2013,9.1155075,2566.9269
LGA53360,Exmouth (S),2014,6.077005,2595.4888
LGA53430,Fremantle (C),2010,254.87143,27954.045
LGA53430,Fremantle (C),2011,214.14055,28650.58
LGA53430,Fremantle (C),2012,249.98429,29601.996
LGA53430,Fremantle (C),2013,271.89747,30271.931
LGA53430,Fremantle (C),2014,215.14055,30685.301
LGA53520,Geraldton-Greenough (C),2010,231.92472,37083.415
LGA53520,Geraldton-Greenough (C),2011,239.29684,37600.469
LGA53520,Geraldton-Greenough (C),2012,234.4809,38531.739
LGA53520,Geraldton-Greenough (C),2013,251.67691,39566.853
LGA53520,Geraldton-Greenough (C),2014,267.18337,40227.932
LGA53570,Gingin (S),2010,27.972558,4793.4251
LGA53570,Gingin (S),2011,25.591914,4829.1347
LGA53570,Gingin (S),2012,26.187075,4952.333
LGA53570,Gingin (S),2013,25.591914,5094.5764
LGA53570,Gingin (S),2014,29.162879,5180.2796
LGA53640,Gnowangerup (S),2010,6.2736828,1324.1952
LGA53640,Gnowangerup (S),2011,9.4105242,1310.3035
LGA53640,Gnowangerup (S),2012,6.721803,1298.2042
LGA53640,Gnowangerup (S),2013,4.481202,1303.5817
LGA53640,Gnowangerup (S),2014,7.1699232,1291.0343
LGA53710,Goomalling (S),2010,6.082385,1009.1893
LGA53710,Goomalling (S),2011,6.3256804,1018.1912
LGA53710,Goomalling (S),2012,7.0555666,1017.948
LGA53710,Goomalling (S),2013,8.2720436,1016.2449
LGA53710,Goomalling (S),2014,5.1092034,1006.0265
LGA53780,Gosnells (C),2010,496,109250
LGA53780,Gosnells (C),2011,455,112435
LGA53780,Gosnells (C),2012,514,116939
LGA53780,Gosnells (C),2013,478,121063
LGA53780,Gosnells (C),2014,521,123133
LGA53920,Halls Creek (S),2010,23.974152,3870.5689
LGA53920,Halls Creek (S),2011,21.98405,3889.5914
LGA53920,Halls Creek (S),2012,34.952545,3914.6322
LGA53920,Halls Creek (S),2013,36.949559,3940.6729
LGA53920,Halls Creek (S),2014,27.969716,3946.6697
LGA53990,Harvey (S),2010,96.999962,23229.987
LGA53990,Harvey (S),2011,97.999954,23877.986
LGA53990,Harvey (S),2012,104.99996,24915.985
LGA53990,Harvey (S),2013,90.999961,25883.985
LGA53990,Harvey (S),2014,113.99995,26615.984
LGA54060,Irwin (S),2010,17,3569
LGA54060,Irwin (S),2011,17,3672
LGA54060,Irwin (S),2012,17,3748
LGA54060,Irwin (S),2013,24,3775
LGA54060,Irwin (S),2014,23,3760
LGA54130,Jerramungup (S),2010,5.207361,1098.5948
LGA54130,Jerramungup (S),2011,7.7983164,1087.1122
LGA54130,Jerramungup (S),2012,5.5683408,1077.197
LGA54130,Jerramungup (S),2013,3.7144266,1081.7324
LGA54130,Jerramungup (S),2014,5.9453448,1071.3836
LGA54170,Joondalup (C),2010,660.91002,160033.85
LGA54170,Joondalup (C),2011,733.95891,162185.84
LGA54170,Joondalup (C),2012,697.95109,164896.54
LGA54170,Joondalup (C),2013,706.94131,167360.27
LGA54170,Joondalup (C),2014,729.93935,167652.34
LGA54200,Kalamunda (S),2010,269,55575.797
LGA54200,Kalamunda (S),2011,275,56495.797
LGA54200,Kalamunda (S),2012,292,58190.797
LGA54200,Kalamunda (S),2013,306,59670.797
LGA54200,Kalamunda (S),2014,276,60455.797
LGA54280,Kalgoorlie/Boulder (C),2010,132.44113,31759.581
LGA54280,Kalgoorlie/Boulder (C),2011,104.68621,32207.335
LGA54280,Kalgoorlie/Boulder (C),2012,155.98029,33006.58
LGA54280,Kalgoorlie/Boulder (C),2013,137.88226,33715.109
LGA54280,Kalgoorlie/Boulder (C),2014,136.93128,33212.149
LGA54340,Katanning (S),2010,21.816211,4283.2495
LGA54340,Katanning (S),2011,27.270264,4287.7945
LGA54340,Katanning (S),2012,26.361255,4324.1549
LGA54340,Katanning (S),2013,28.179273,4388.6945
LGA54340,Katanning (S),2014,28.179273,4396.8756
LGA54410,Kellerberrin (S),2010,10.192653,1205.4311
LGA54410,Kellerberrin (S),2011,9.2933009,1212.9257
LGA54410,Kellerberrin (S),2012,11.092004,1210.5274
LGA54410,Kellerberrin (S),2013,9.5930848,1204.5317
LGA54410,Kellerberrin (S),2014,9.8928687,1200.3347
LGA54480,Kent (S),2010,2.5356884,535.21137
LGA54480,Kent (S),2011,3.8035326,529.59663
LGA54480,Kent (S),2012,2.716809,524.70638
LGA54480,Kent (S),2013,1.811206,526.87983
LGA54480,Kent (S),2014,2.8979296,521.80845
LGA54550,Kojonup (S),2010,8.4848706,2026.9413
LGA54550,Kojonup (S),2011,10.370397,2035.4262
LGA54550,Kojonup (S),2012,10.370397,2022.2275
LGA54550,Kojonup (S),2013,12.255924,2018.9278
LGA54550,Kojonup (S),2014,18.383886,2002.4295
LGA54620,Kondinin (S),2010,6.3687764,1070.8643
LGA54620,Kondinin (S),2011,5.4589512,1073.8212
LGA54620,Kondinin (S),2012,4.549126,1065.1779
LGA54620,Kondinin (S),2013,5.2314949,1045.3892
LGA54620,Kondinin (S),2014,5.0040386,1013.3178
LGA54690,Koorda (S),2010,2.68708,445.84031
LGA54690,Koorda (S),2011,2.7945632,449.81719
LGA54690,Koorda (S),2012,3.1170128,449.70971
LGA54690,Koorda (S),2013,3.6544288,448.95733
LGA54690,Koorda (S),2014,2.2571472,444.44303
LGA54760,Kulin (S),2010,5.03531,846.65141
LGA54760,Kulin (S),2011,4.31598,848.98923
LGA54760,Kulin (S),2012,3.59665,842.1556
LGA54760,Kulin (S),2013,4.1361475,826.51017
LGA54760,Kulin (S),2014,3.956315,801.15379
LGA54830,Kwinana (T),2010,120,29132
LGA54830,Kwinana (T),2011,129,30697
LGA54830,Kwinana (T),2012,127,32529
LGA54830,Kwinana (T),2013,158,34361
LGA54830,Kwinana (T),2014,159,35747
LGA54900,Lake Grace (S),2010,8.319122,1398.8009
LGA54900,Lake Grace (S),2011,7.130676,1402.6634
LGA54900,Lake Grace (S),2012,5.94223,1391.3732
LGA54900,Lake Grace (S),2013,6.8335645,1365.5245
LGA54900,Lake Grace (S),2014,6.536453,1323.6317
LGA54970,Laverton (S),2010,5.298096,1217.4583
LGA54970,Laverton (S),2011,5.51885,1286.1128
LGA54970,Laverton (S),2012,4.635834,1332.2504
LGA54970,Laverton (S),2013,4.194326,1339.3145
LGA54970,Laverton (S),2014,3.973572,1278.6072
LGA55040,Leonora (S),2010,10.833672,2489.4875
LGA55040,Leonora (S),2011,11.285075,2629.8739
LGA55040,Leonora (S),2012,9.479463,2724.2171
LGA55040,Leonora (S),2013,8.576657,2738.662
LGA55040,Leonora (S),2014,8.125254,2614.5262
LGA55110,Mandurah (C),2010,583.26471,70053.952
LGA55110,Mandurah (C),2011,600.74936,73426.841
LGA55110,Mandurah (C),2012,633.78901,77077.742
LGA55110,Mandurah (C),2013,636.94757,80624.534
LGA55110,Mandurah (C),2014,689.56011,82227.111
LGA55180,Manjimup (S),2010,61.966491,9565.6803
LGA55180,Manjimup (S),2011,77.977661,9468.1822
LGA55180,Manjimup (S),2012,70.723007,9463.6543
LGA55180,Manjimup (S),2013,68.221145,9419.1561
LGA55180,Manjimup (S),2014,74.221145,9436.6468
LGA55250,Meekatharra (S),2010,8.1091392,1349.8338
LGA55250,Meekatharra (S),2011,9.7985432,1423.1539
LGA55250,Meekatharra (S),2012,7.0954968,1467.4163
LGA55250,Meekatharra (S),2013,7.7712584,1491.7437
LGA55250,Meekatharra (S),2014,8.7849008,1441.3995
LGA55320,Melville (C),2010,602.91725,100770.35
LGA55320,Melville (C),2011,607.78194,102132.79
LGA55320,Melville (C),2012,615.09772,104365.08
LGA55320,Melville (C),2013,622.30073,106200.89
LGA55320,Melville (C),2014,654.22555,106521.35
LGA55390,Menzies (S),2010,1.659792,381.40637
LGA55390,Menzies (S),2011,1.72895,402.91451
LGA55390,Menzies (S),2012,1.452318,417.36853
LGA55390,Menzies (S),2013,1.314002,419.58159
LGA55390,Menzies (S),2014,1.244844,400.56314
LGA55460,Merredin (S),2010,20.089547,3357.5465
LGA55460,Merredin (S),2011,25.921996,3379.5802
LGA55460,Merredin (S),2012,22.681747,3349.1219
LGA55460,Merredin (S),2013,22.033697,3303.7584
LGA55460,Merredin (S),2014,33.050545,3259.0429
LGA55530,Mingenew (S),2010,2.971206,487.17167
LGA55530,Mingenew (S),2011,2.12229,488.97562
LGA55530,Mingenew (S),2012,2.6528625,487.3839
LGA55530,Mingenew (S),2013,2.6528625,485.47384
LGA55530,Mingenew (S),2014,2.8650915,476.24188
LGA55600,Moora (S),2010,14.95793,2563.1482
LGA55600,Moora (S),2011,16.560566,2556.2035
LGA55600,Moora (S),2012,13.355295,2550.8613
LGA55600,Moora (S),2013,18.697413,2533.7666
LGA55600,Moora (S),2014,17.628989,2516.1376
LGA55670,Morawa (S),2010,5.5480432,909.68094
LGA55670,Morawa (S),2011,3.962888,913.0494
LGA55670,Morawa (S),2012,4.95361,910.07723
LGA55670,Morawa (S),2013,4.95361,906.51063
LGA55670,Morawa (S),2014,5.3498988,889.27207
LGA55740,Mosman Park (T),2010,76.416408,9162.3273
LGA55740,Mosman Park (T),2011,69.623838,9193.743
LGA55740,Mosman Park (T),2012,73.869194,9336.3869
LGA55740,Mosman Park (T),2013,50.095201,9485.8234
LGA55740,Mosman Park (T),2014,61.982198,9531.6733
LGA55810,Mount Magnet (S),2010,3.8038992,633.19072
LGA55810,Mount Magnet (S),2011,4.5963782,667.58431
LGA55810,Mount Magnet (S),2012,3.3284118,688.34726
LGA55810,Mount Magnet (S),2013,3.6454034,699.75896
LGA55810,Mount Magnet (S),2014,4.1208908,676.14308
LGA55880,Mount Marshall (S),2010,3.9034296,494.06266
LGA55880,Mount Marshall (S),2011,2.5093476,493.92325
LGA55880,Mount Marshall (S),2012,3.485205,491.97154
LGA55880,Mount Marshall (S),2013,2.5093476,487.51048
LGA55880,Mount Marshall (S),2014,3.485205,473.70906
LGA55950,Mukinbudin (S),2010,3.9630108,501.60394
LGA55950,Mukinbudin (S),2011,2.5476498,501.4624
LGA55950,Mukinbudin (S),2012,3.5384025,499.4809
LGA55950,Mukinbudin (S),2013,2.5476498,494.95174
LGA55950,Mukinbudin (S),2014,3.5384025,480.93967
LGA56020,Mullewa (S),2010,5.3060667,738.28365
LGA56020,Mullewa (S),2011,5.4294636,732.3606
LGA56020,Mullewa (S),2012,4.8124791,744.57689
LGA56020,Mullewa (S),2013,4.5656853,752.72109
LGA56020,Mullewa (S),2014,4.3188915,733.59457
LGA56090,Mundaring (S),2010,164.27575,37780.412
LGA56090,Mundaring (S),2011,166.62035,38362.742
LGA56090,Mundaring (S),2012,175.05646,39081.822
LGA56090,Mundaring (S),2013,187.30552,39712.627
LGA56090,Mundaring (S),2014,197.4911,39859.676
LGA56160,Murchison (S),2010,0.6840048,113.8583
LGA56160,Murchison (S),2011,0.8265058,120.04284
LGA56160,Murchison (S),2012,0.5985042,123.77637
LGA56160,Murchison (S),2013,0.6555046,125.82838
LGA56160,Murchison (S),2014,0.7410052,121.58185
LGA56230,Murray (S),2010,87.348674,14455.992
LGA56230,Murray (S),2011,99.646386,14771.345
LGA56230,Murray (S),2012,88.768773,15487.299
LGA56230,Murray (S),2013,95.746634,16242.42
LGA56230,Murray (S),2014,124.29087,16735.892
LGA56300,Nannup (S),2010,9.0335016,1299.3186
LGA56300,Nannup (S),2011,6.0223344,1298.8168
LGA56300,Nannup (S),2012,7.2769874,1306.3447
LGA56300,Nannup (S),2013,7.7788486,1305.8428
LGA56300,Nannup (S),2014,7.7788486,1308.3521
LGA56370,Narembeen (S),2010,4.9598016,828.92684
LGA56370,Narembeen (S),2011,6.399744,834.36662
LGA56370,Narembeen (S),2012,5.599776,826.84692
LGA56370,Narembeen (S),2013,5.4397824,815.64737
LGA56370,Narembeen (S),2014,8.1596736,804.60781
LGA56450,Narrogin (S),2010,8.1297665,901.8546
LGA56450,Narrogin (S),2011,6.4703873,905.34804
LGA56450,Narrogin (S),2012,9.0969203,910.95953
LGA56450,Narrogin (S),2013,5.9785066,912.52726
LGA56450,Narrogin (S),2014,7.8962066,909.25908
LGA56520,Narrogin (T),2010,50.821149,4349.2204
LGA56520,Narrogin (T),2011,36.555563,4356.3532
LGA56520,Narrogin (T),2012,52.604347,4383.9928
LGA56520,Narrogin (T),2013,37.447162,4401.8248
LGA56520,Narrogin (T),2014,44.579955,4402.7164
LGA56580,Nedlands (C),2010,148.26717,21840.013
LGA56580,Nedlands (C),2011,133.12836,22033.685
LGA56580,Nedlands (C),2012,113.66426,22497.782
LGA56580,Nedlands (C),2013,132.02552,22884.089
LGA56580,Nedlands (C),2014,123.80102,23102.794
LGA56620,Ngaanyatjarraku (S),2010,6.2084424,1426.6483
LGA56620,Ngaanyatjarraku (S),2011,6.4671275,1507.0994
LGA56620,Ngaanyatjarraku (S),2012,5.4323871,1561.1646
LGA56620,Ngaanyatjarraku (S),2013,4.9150169,1569.4425
LGA56620,Ngaanyatjarraku (S),2014,4.6563318,1498.3041
LGA56730,Northam (S),2010,69,10670
LGA56730,Northam (S),2011,76,10830
LGA56730,Northam (S),2012,89,11165
LGA56730,Northam (S),2013,87,11482
LGA56730,Northam (S),2014,92,11640
LGA56790,Northampton (S),2010,23.812368,3313.2418
LGA56790,Northampton (S),2011,24.366144,3286.6606
LGA56790,Northampton (S),2012,21.597264,3341.4844
LGA56790,Northampton (S),2013,20.489712,3378.0336
LGA56790,Northampton (S),2014,19.38216,3292.1983
LGA56860,Nungarin (S),2010,1.8715032,236.87883
LGA56860,Nungarin (S),2011,1.2031092,236.81199
LGA56860,Nungarin (S),2012,1.670985,235.87624
LGA56860,Nungarin (S),2013,1.2031092,233.73738
LGA56860,Nungarin (S),2014,1.670985,227.12028
LGA56930,Peppermint Grove (S),2010,13.583592,1628.6727
LGA56930,Peppermint Grove (S),2011,12.376162,1634.257
LGA56930,Peppermint Grove (S),2012,13.130806,1659.6131
LGA56930,Peppermint Grove (S),2013,8.9047992,1686.1766
LGA56930,Peppermint Grove (S),2014,11.017802,1694.3267
LGA57000,Perenjori (S),2010,5.6448868,925.55983
LGA57000,Perenjori (S),2011,4.032062,928.98708
LGA57000,Perenjori (S),2012,5.0400775,925.96304
LGA57000,Perenjori (S),2013,5.0400775,922.33418
LGA57000,Perenjori (S),2014,5.4432837,904.79471
LGA57080,Perth (C),2010,77.164331,17552.579
LGA57080,Perth (C),2011,83.207858,18312.418
LGA57080,Perth (C),2012,76.609856,19400.22
LGA57080,Perth (C),2013,87.016758,20418.584
LGA57080,Perth (C),2014,87.691049,20826.582
LGA57140,Pingelly (S),2010,11.629984,1219.2099
LGA57140,Pingelly (S),2011,8.0763775,1206.6108
LGA57140,Pingelly (S),2012,14.860535,1207.2569
LGA57140,Pingelly (S),2013,11.953039,1201.4419
LGA57140,Pingelly (S),2014,12.922204,1200.7958
LGA57210,Plantagenet (S),2010,28,4978
LGA57210,Plantagenet (S),2011,28,5032
LGA57210,Plantagenet (S),2012,39,5116
LGA57210,Plantagenet (S),2013,43,5174
LGA57210,Plantagenet (S),2014,49,5170
LGA57280,Port Hedland (T),2010,49.296137,15119.622
LGA57280,Port Hedland (T),2011,41.804108,15658.821
LGA57280,Port Hedland (T),2012,47.624157,16085.967
LGA57280,Port Hedland (T),2013,57.296137,16445.06
LGA57280,Port Hedland (T),2014,47.804108,16416.083
LGA57350,Quairading (S),2010,9.0166368,1066.3499
LGA57350,Quairading (S),2011,8.2210512,1072.9798
LGA57350,Quairading (S),2012,9.8122224,1070.8582
LGA57350,Quairading (S),2013,8.4862464,1065.5543
LGA57350,Quairading (S),2014,8.7514416,1061.8416
LGA57420,Ravensthorpe (S),2010,11.722773,2187.5715
LGA57420,Ravensthorpe (S),2011,10.703402,2187.5715
LGA57420,Ravensthorpe (S),2012,6.6259154,2233.9529
LGA57420,Ravensthorpe (S),2013,5.6065438,2282.8827
LGA57420,Ravensthorpe (S),2014,10.193716,2295.1152
LGA57490,Rockingham (C),2010,626.99999,104922
LGA57490,Rockingham (C),2011,531.99999,109415
LGA57490,Rockingham (C),2012,551.99999,115068
LGA57490,Rockingham (C),2013,591.99998,120847
LGA57490,Rockingham (C),2014,636.99998,125138
LGA57560,Roebourne (S),2010,29.99999,22627.993
LGA57560,Roebourne (S),2011,30.999984,23633.993
LGA57560,Roebourne (S),2012,47.999979,24738.993
LGA57560,Roebourne (S),2013,43.999984,25866.992
LGA57560,Roebourne (S),2014,51.999976,26178.992
LGA57630,Sandstone (S),2010,0.6208968,103.35345
LGA57630,Sandstone (S),2011,0.7502503,108.96739
LGA57630,Sandstone (S),2012,0.5432847,112.35645
LGA57630,Sandstone (S),2013,0.5950261,114.21914
LGA57630,Sandstone (S),2014,0.6726382,110.36441
LGA57700,Serpentine-Jarrahdale (S),2010,65.749708,17198.933
LGA57700,Serpentine-Jarrahdale (S),2011,67.805329,18491.155
LGA57700,Serpentine-Jarrahdale (S),2012,67.805329,19938.333
LGA57700,Serpentine-Jarrahdale (S),2013,71.707993,21227.012
LGA57700,Serpentine-Jarrahdale (S),2014,79.791424,22480.734
LGA57770,Shark Bay (S),2010,4.7786662,853.20913
LGA57770,Shark Bay (S),2011,2.3893331,879.27458
LGA57770,Shark Bay (S),2012,2.6065452,900.99579
LGA57770,Shark Bay (S),2013,3.2581815,917.50391
LGA57770,Shark Bay (S),2014,2.172121,927.71288
LGA57840,South Perth (C),2010,307.45579,42989.964
LGA57840,South Perth (C),2011,321.62856,43617.984
LGA57840,South Perth (C),2012,348.51626,44906.945
LGA57840,South Perth (C),2013,333.61128,46040.036
LGA57840,South Perth (C),2014,310.68902,46114.993
LGA57910,Stirling (C),2010,1274.1169,203882.31
LGA57910,Stirling (C),2011,1228.0582,209063.03
LGA57910,Stirling (C),2012,1244.2048,216722.2
LGA57910,Stirling (C),2013,1302.597,223003.22
LGA57910,Stirling (C),2014,1279.9871,225856.75
LGA57980,Subiaco (C),2010,113.18425,18622.612
LGA57980,Subiaco (C),2011,136.18442,18826.923
LGA57980,Subiaco (C),2012,131.35534,19222.686
LGA57980,Subiaco (C),2013,146.49103,19653.361
LGA57980,Subiaco (C),2014,151.73862,19996.859
LGA58050,Swan (C),2010,460.26501,111227.31
LGA58050,Swan (C),2011,449.41541,114310.78
LGA58050,Swan (C),2012,547.40795,119652.53
LGA58050,Swan (C),2013,557.4002,124707.78
LGA58050,Swan (C),2014,529.02659,129261.91
LGA58190,Tammin (S),2010,3.4900864,412.75404
LGA58190,Tammin (S),2011,3.1821376,415.32028
LGA58190,Tammin (S),2012,3.7980352,414.49908
LGA58190,Tammin (S),2013,3.2847872,412.44609
LGA58190,Tammin (S),2014,3.3874368,411.009
LGA58260,Three Springs (S),2010,3.8348912,628.7852
LGA58260,Three Springs (S),2011,2.739208,631.11352
LGA58260,Three Springs (S),2012,3.42401,629.05912
LGA58260,Three Springs (S),2013,3.42401,626.59383
LGA58260,Three Springs (S),2014,3.6979308,614.67828
LGA58330,Toodyay (S),2010,15,4493
LGA58330,Toodyay (S),2011,27,4529
LGA58330,Toodyay (S),2012,23,4586
LGA58330,Toodyay (S),2013,28,4678
LGA58330,Toodyay (S),2014,22,4637
LGA58400,Trayning (S),2010,2.8205688,357.00342
LGA58400,Trayning (S),2011,1.8132228,356.90269
LGA58400,Trayning (S),2012,2.518365,355.4924
LGA58400,Trayning (S),2013,1.8132228,352.2689
LGA58400,Trayning (S),2014,2.518365,342.29617
LGA58470,Upper Gascoyne (S),2010,1.3922128,248.57327
LGA58470,Upper Gascoyne (S),2011,0.6961064,256.16716
LGA58470,Upper Gascoyne (S),2012,0.7593888,262.4954
LGA58470,Upper Gascoyne (S),2013,0.949236,267.30486
LGA58470,Upper Gascoyne (S),2014,0.632824,270.27913
LGA58510,Victoria Park (T),2010,311.68917,33573.186
LGA58510,Victoria Park (T),2011,210.32679,34723.902
LGA58510,Victoria Park (T),2012,217.11009,36251.314
LGA58510,Victoria Park (T),2013,210.51148,37654.576
LGA58510,Victoria Park (T),2014,232.2797,37950.821
LGA58540,Victoria Plains (S),2010,5.4036696,925.95738
LGA58540,Victoria Plains (S),2011,5.9826342,923.44854
LGA58540,Victoria Plains (S),2012,4.824705,921.51866
LGA58540,Victoria Plains (S),2013,6.754587,915.34303
LGA58540,Victoria Plains (S),2014,6.3686106,908.97442
LGA58570,Vincent (T),2010,188.66791,32841.75
LGA58570,Vincent (T),2011,176.24509,33865.382
LGA58570,Vincent (T),2012,188.45487,35144.218
LGA58570,Vincent (T),2013,186.00932,36423.993
LGA58570,Vincent (T),2014,210.98667,36822.384
LGA58610,Wagin (S),2010,9.8807592,1889.5052
LGA58610,Wagin (S),2011,10.260788,1902.8062
LGA58610,Wagin (S),2012,13.681051,1914.2071
LGA58610,Wagin (S),2013,7.2205548,1911.1668
LGA58610,Wagin (S),2014,12.540964,1894.0655
LGA58680,Wandering (S),2010,4.3800372,459.1739
LGA58680,Wandering (S),2011,3.0416925,454.42886
LGA58680,Wandering (S),2012,5.5967142,454.67219
LGA58680,Wandering (S),2013,4.5017049,452.48218
LGA58680,Wandering (S),2014,4.866708,452.23884
LGA58760,Wanneroo (C),2010,677.88955,152725.06
LGA58760,Wanneroo (C),2011,635.82671,160257.97
LGA58760,Wanneroo (C),2012,724.79619,169810.02
LGA58760,Wanneroo (C),2013,739.82166,178260.45
LGA58760,Wanneroo (C),2014,741.79747,184525.64
LGA58820,Waroona (S),2010,31,3687
LGA58820,Waroona (S),2011,36,3720
LGA58820,Waroona (S),2012,24,3780
LGA58820,Waroona (S),2013,22,3857
LGA58820,Waroona (S),2014,30,3996
LGA58890,West Arthur (S),2010,4.6533604,889.86569
LGA58890,West Arthur (S),2011,4.8323358,896.12983
LGA58890,West Arthur (S),2012,6.4431144,901.49909
LGA58890,West Arthur (S),2013,3.4005326,900.06729
LGA58890,West Arthur (S),2014,5.9061882,892.01339
LGA59030,Westonia (S),2010,2.2402408,283.55048
LGA59030,Westonia (S),2011,1.4401548,283.47047
LGA59030,Westonia (S),2012,2.000215,282.35035
LGA59030,Westonia (S),2013,1.4401548,279.79007
LGA59030,Westonia (S),2014,2.000215,271.86922
LGA59100,Wickepin (S),2010,4.58234,770.48774
LGA59100,Wickepin (S),2011,3.92772,772.61526
LGA59100,Wickepin (S),2012,3.2731,766.39637
LGA59100,Wickepin (S),2013,3.764065,752.15838
LGA59100,Wickepin (S),2014,3.60041,729.08303
LGA59170,Williams (S),2010,4.8695738,931.21234
LGA59170,Williams (S),2011,5.0568651,937.76754
LGA59170,Williams (S),2012,6.7424868,943.38628
LGA59170,Williams (S),2013,3.5585347,941.88795
LGA59170,Williams (S),2014,6.1806129,933.45984
LGA59250,Wiluna (S),2010,6.8293824,1136.8076
LGA59250,Wiluna (S),2011,8.2521704,1198.5566
LGA59250,Wiluna (S),2012,5.9757096,1235.8337
LGA59250,Wiluna (S),2013,6.5448248,1256.3218
LGA59250,Wiluna (S),2014,7.3984976,1213.9227
LGA59310,Wongan-Ballidu (S),2010,8.8353425,1465.96
LGA59310,Wongan-Ballidu (S),2011,9.1887562,1479.0363
LGA59310,Wongan-Ballidu (S),2012,10.248997,1478.6829
LGA59310,Wongan-Ballidu (S),2013,12.016066,1476.209
LGA59310,Wongan-Ballidu (S),2014,7.4216877,1461.3656
LGA59320,Woodanilling (S),2010,2.183784,428.74959
